GAT_Score,IELTS_Score,University_Rating,SOP,LOR,CGPA,Research,Chance_of_Admit
340,71.9,5,4.5,1.0,9.15,0,0.69
301,86.8,1,1.5,3.5,5.13,1,0.34
277,93.0,4,4.0,3.0,4.22,0,0.36
337,60.5,1,2.5,4.0,4.34,0,0.38
297,79.7,2,4.0,2.5,8.19,1,0.49
323,111.2,1,1.0,3.0,7.65,0,0.5
288,84.1,3,1.5,2.0,4.24,1,0.3
269,91.4,3,3.5,3.5,7.93,1,0.54
276,87.6,5,1.0,2.0,4.11,1,0.3
291,68.7,3,3.0,4.5,5.66,0,0.38
320,66.1,2,1.5,1.5,6.15,1,0.41
340,73.7,3,4.0,3.0,6.34,0,0.59
305,99.5,1,5.0,2.5,4.42,0,0.42
330,112.4,5,4.5,4.0,6.98,0,0.75
315,75.7,4,4.5,2.0,6.5,1,0.54
320,79.9,4,1.0,2.0,8.01,0,0.6
303,81.2,4,3.5,4.0,4.44,0,0.4
297,104.6,5,2.0,3.5,6.43,1,0.52
309,83.6,4,5.0,4.5,6.15,0,0.56
333,91.2,5,1.5,3.0,8.44,0,0.64
291,100.9,4,1.0,1.0,6.28,1,0.38
312,114.4,4,4.0,2.0,5.25,1,0.55
307,65.8,2,1.0,1.0,6.6,1,0.37
340,116.2,3,4.5,1.5,9.88,0,0.82
260,90.3,1,2.0,4.0,4.6,1,0.3
289,66.2,2,2.5,3.5,7.99,1,0.39
268,91.4,4,2.0,5.0,7.8,1,0.48
292,87.6,3,1.0,4.0,4.97,1,0.37
285,70.9,5,4.0,4.0,8.59,1,0.61
301,78.5,4,3.5,2.5,8.41,1,0.6
333,80.3,4,5.0,4.5,4.77,0,0.63
301,86.3,4,3.0,2.0,6.73,0,0.41
298,109.3,1,2.5,4.0,8.3,1,0.58
320,85.4,1,1.0,5.0,6.75,1,0.57
306,110.5,5,4.0,1.0,4.04,0,0.43
301,84.9,5,1.5,4.0,5.84,1,0.49
307,75.3,3,3.5,5.0,4.61,0,0.41
311,83.5,1,4.5,3.5,7.04,0,0.45
292,62.2,2,2.0,4.0,6.91,0,0.33
286,91.7,5,4.0,4.0,4.58,1,0.43
302,60.7,2,1.0,5.0,6.39,1,0.37
288,108.8,1,4.0,5.0,5.27,0,0.44
278,92.8,1,2.5,4.5,7.7,1,0.42
287,106.9,3,2.0,4.5,7.64,0,0.59
269,100.1,5,3.0,1.5,6.33,0,0.38
326,85.0,3,2.5,1.5,4.95,0,0.43
275,69.0,3,4.0,3.0,7.63,0,0.34
260,83.2,3,3.0,3.0,5.65,1,0.3
263,113.6,1,3.5,4.5,7.88,0,0.46
328,61.5,5,1.5,3.0,8.25,1,0.62
263,112.2,1,4.0,1.5,9.21,0,0.45
279,106.1,4,4.0,2.5,5.04,1,0.47
322,78.7,2,5.0,5.0,9.43,1,0.72
294,90.0,1,2.0,4.5,4.81,1,0.34
304,78.4,2,2.5,2.5,6.64,1,0.44
316,116.4,4,2.0,1.5,5.78,0,0.49
283,76.8,4,5.0,5.0,8.74,1,0.62
279,93.2,4,3.0,3.5,8.26,0,0.52
287,95.7,2,2.0,4.5,4.6,0,0.4
297,113.1,1,4.0,4.0,5.39,0,0.44
283,112.3,2,1.5,2.5,6.59,1,0.38
283,93.9,2,2.0,5.0,6.51,0,0.43
329,119.2,1,1.5,3.0,7.05,0,0.6
284,104.3,4,4.0,1.0,8.2,0,0.55
340,81.3,2,2.0,4.5,5.32,0,0.55
340,64.6,1,4.0,4.0,8.37,1,0.65
328,64.5,3,1.0,1.0,8.19,1,0.47
276,88.1,5,1.0,3.0,6.73,1,0.42
317,63.7,5,5.0,5.0,9.06,0,0.72
332,73.4,1,2.5,4.0,7.99,1,0.55
279,69.9,2,4.5,4.5,6.14,0,0.35
261,90.4,1,2.0,4.5,6.66,0,0.3
268,107.3,2,4.0,5.0,9.06,0,0.53
322,66.3,4,3.0,4.0,9.52,0,0.64
327,74.1,3,1.0,3.0,9.6,1,0.62
265,69.0,5,5.0,3.0,9.13,0,0.52
270,76.8,3,1.0,1.5,6.32,0,0.3
280,108.4,5,1.5,5.0,6.79,1,0.61
322,114.6,5,1.5,4.0,8.82,0,0.68
289,97.5,1,2.0,3.5,5.23,0,0.37
280,112.0,4,1.0,4.0,8.69,1,0.64
282,85.5,4,3.0,1.5,9.35,0,0.49
320,80.5,1,4.0,5.0,7.69,0,0.57
289,85.9,2,4.5,4.0,6.82,1,0.5
305,67.2,4,4.0,4.5,9.6,1,0.71
319,118.9,2,3.0,4.5,6.75,0,0.62
277,114.5,3,4.5,1.0,5.81,0,0.38
321,72.5,3,4.0,3.0,4.22,0,0.42
304,111.2,2,4.0,4.0,9.19,0,0.61
320,76.7,2,1.0,4.5,6.29,1,0.45
318,83.6,3,4.0,1.5,8.5,1,0.64
294,81.2,4,1.0,1.5,9.36,1,0.44
281,100.8,2,2.5,2.5,7.28,0,0.41
283,67.2,4,2.0,5.0,6.68,0,0.42
310,98.3,4,4.0,1.5,6.33,0,0.46
324,105.8,2,5.0,1.0,7.12,1,0.61
274,89.1,3,4.5,3.5,9.84,1,0.61
287,96.5,4,4.5,4.0,4.6,0,0.46
301,101.2,2,3.0,2.5,6.5,1,0.53
279,110.1,2,1.5,3.5,6.66,1,0.37
302,119.3,5,4.0,1.0,8.56,0,0.61
339,115.2,1,4.0,3.0,5.87,1,0.66
328,73.1,4,3.5,2.5,6.21,0,0.51
322,66.8,5,2.5,2.0,5.48,1,0.47
302,111.0,1,2.5,2.0,6.57,1,0.45
338,102.9,1,1.0,5.0,5.81,1,0.57
261,69.0,5,3.0,2.0,9.69,1,0.47
336,71.3,5,1.5,1.5,7.21,1,0.57
282,80.2,1,2.0,2.5,9.54,1,0.5
271,91.5,3,4.5,4.5,4.36,0,0.33
305,119.1,4,4.0,4.5,4.36,1,0.58
292,79.4,4,4.5,3.0,5.67,0,0.47
303,70.7,4,3.5,2.0,8.47,1,0.5
284,75.6,5,1.5,3.0,7.31,1,0.43
294,101.4,4,5.0,3.5,6.31,1,0.58
294,80.2,1,4.5,1.0,4.56,0,0.3
324,115.1,2,2.0,2.0,8.7,0,0.62
302,87.9,4,2.5,2.5,4.12,0,0.35
327,69.2,3,3.5,1.0,4.92,1,0.37
321,65.0,1,2.5,3.5,6.58,1,0.39
290,90.5,4,1.0,1.0,7.26,1,0.44
287,111.5,4,2.5,1.5,6.97,1,0.55
270,95.4,4,1.5,1.0,8.96,0,0.41
291,94.2,4,1.0,2.5,4.22,1,0.34
325,98.2,5,3.0,5.0,8.37,1,0.85
319,116.9,3,4.0,5.0,9.82,1,0.86
310,110.6,1,4.5,3.5,6.21,1,0.62
318,102.5,4,1.5,3.0,6.49,1,0.58
336,113.5,4,2.0,2.0,6.84,0,0.6
276,97.1,3,1.0,4.5,9.69,1,0.59
327,92.6,4,1.5,3.5,9.28,0,0.66
297,61.2,3,4.5,2.0,5.61,0,0.36
323,88.7,4,2.0,4.5,9.94,1,0.76
262,62.5,5,2.0,2.5,7.5,1,0.35
313,107.2,2,2.0,4.5,6.06,1,0.64
335,61.2,2,2.5,1.0,4.23,0,0.3
303,62.4,4,4.5,1.0,4.05,0,0.31
289,62.2,1,4.0,3.5,4.33,1,0.3
334,84.4,5,2.5,4.5,7.58,0,0.7
313,97.7,3,4.0,2.5,5.03,0,0.49
307,114.7,5,2.5,3.5,4.95,0,0.49
294,87.4,1,1.5,2.5,9.0,1,0.5
327,109.1,2,4.5,1.0,6.11,1,0.6
285,91.1,1,3.5,4.5,4.71,0,0.33
331,71.9,2,3.0,3.5,7.36,0,0.48
315,113.5,1,3.5,2.0,7.84,1,0.62
335,106.1,4,3.0,5.0,8.86,0,0.78
328,96.8,5,5.0,4.5,4.89,1,0.63
339,114.3,5,5.0,1.5,5.54,0,0.63
323,105.6,3,5.0,3.5,8.06,1,0.79
288,69.4,3,2.0,3.0,9.78,0,0.43
337,68.0,5,3.0,1.0,8.5,0,0.58
318,84.3,2,3.5,2.5,4.28,0,0.37
284,70.8,4,2.5,2.5,8.55,1,0.52
331,82.3,3,3.5,4.0,9.71,0,0.72
286,70.5,1,2.5,3.0,6.95,0,0.3
281,114.7,4,1.5,4.0,9.8,0,0.57
330,78.4,3,3.0,4.5,5.25,1,0.58
306,111.9,3,2.5,3.0,4.98,0,0.41
335,79.8,4,4.5,5.0,7.12,0,0.69
314,63.3,2,3.5,2.0,9.99,0,0.55
268,104.6,1,2.0,1.5,7.36,0,0.34
313,98.6,3,2.0,3.0,8.3,1,0.66
323,110.7,4,4.5,4.0,5.81,0,0.59
298,112.6,3,1.0,2.0,9.21,0,0.57
267,107.1,3,1.5,5.0,7.95,1,0.56
286,110.8,4,2.5,4.5,8.98,1,0.64
328,82.0,2,3.0,5.0,5.41,1,0.55
292,78.6,5,2.0,2.0,9.47,1,0.57
269,85.8,3,3.0,2.0,8.3,1,0.43
275,114.1,1,3.5,4.5,7.43,0,0.48
270,106.2,4,1.5,5.0,7.01,0,0.51
278,96.9,3,1.5,4.0,4.31,0,0.34
323,80.4,2,3.5,2.0,7.39,1,0.55
311,105.2,3,1.5,5.0,8.06,1,0.65
336,70.2,2,2.5,4.0,5.07,1,0.53
274,95.4,5,1.5,4.0,7.38,0,0.48
301,101.8,3,1.5,4.0,8.33,0,0.54
338,62.1,3,3.5,1.0,6.31,0,0.45
297,94.0,4,2.0,3.5,6.68,1,0.57
308,119.0,4,4.5,1.5,5.38,1,0.55
336,83.6,4,1.0,4.0,9.06,0,0.73
308,107.1,3,4.5,3.0,6.21,0,0.59
338,102.7,4,1.0,1.0,4.2,0,0.44
330,64.1,1,1.0,5.0,6.73,1,0.49
314,60.8,5,1.0,2.5,4.06,0,0.34
281,106.6,4,4.5,2.5,8.97,1,0.62
302,71.2,1,3.0,4.5,9.47,1,0.54
309,79.8,3,1.0,2.5,8.16,0,0.44
278,93.3,1,1.5,1.5,4.1,0,0.3
331,91.6,5,3.5,1.0,4.91,1,0.56
277,69.3,1,2.5,5.0,7.45,0,0.35
269,64.0,4,4.0,4.5,6.56,0,0.35
309,99.7,2,4.0,3.5,4.31,0,0.39
308,111.4,5,3.0,3.5,5.92,0,0.56
300,119.1,5,1.0,3.5,4.83,1,0.49
274,93.1,3,5.0,2.5,5.5,1,0.44
282,94.1,2,1.5,3.5,7.87,0,0.42
335,105.0,1,1.5,4.0,6.16,1,0.58
286,74.8,1,5.0,1.0,6.49,0,0.32
265,106.0,2,1.0,4.0,8.28,1,0.44
283,69.0,1,2.0,3.5,6.38,0,0.3
268,95.5,5,3.5,2.5,8.44,0,0.51
333,118.7,5,4.0,1.5,4.6,1,0.61
321,82.9,4,2.0,2.0,9.45,1,0.68
326,84.6,5,4.5,1.0,7.91,1,0.71
329,108.6,1,4.0,3.0,4.63,1,0.57
337,92.9,4,3.0,3.0,8.13,1,0.81
301,113.6,4,4.0,3.5,4.01,1,0.51
319,74.0,5,3.0,2.0,9.28,0,0.62
307,105.2,2,3.5,3.0,4.14,1,0.45
315,115.5,3,1.5,5.0,8.97,0,0.7
264,88.3,3,3.5,2.0,7.66,1,0.41
338,99.2,4,2.0,5.0,8.21,1,0.74
313,93.5,5,2.0,1.5,5.75,0,0.45
297,95.9,1,3.5,5.0,5.33,1,0.46
278,99.2,3,2.5,4.5,7.48,1,0.49
328,74.4,5,1.0,4.5,6.15,1,0.58
332,76.3,3,3.0,4.5,8.22,0,0.6
330,80.2,5,4.5,5.0,9.25,0,0.74
283,71.2,5,3.0,1.0,7.19,1,0.43
339,111.3,4,2.5,5.0,9.37,1,0.86
269,78.5,5,4.5,4.0,7.07,1,0.52
280,94.5,1,5.0,2.0,4.53,1,0.3
274,67.7,1,3.0,3.5,8.8,0,0.37
323,92.7,1,4.5,3.0,9.18,1,0.71
272,91.6,1,5.0,1.5,6.29,0,0.3
330,89.9,3,4.5,3.5,5.08,1,0.6
299,95.1,5,2.5,3.0,4.13,1,0.46
267,65.2,5,5.0,3.0,5.37,0,0.33
297,119.1,2,2.5,3.0,7.0,1,0.58
311,114.3,5,5.0,2.5,5.86,0,0.63
261,71.7,4,4.0,4.0,8.21,1,0.47
281,99.0,3,4.0,3.0,6.89,0,0.44
263,100.8,5,3.0,4.5,9.79,0,0.59
311,66.3,4,1.5,1.0,7.02,0,0.35
266,65.5,3,4.5,3.0,4.59,0,0.3
260,90.4,3,3.0,5.0,5.12,0,0.32
317,112.8,3,3.5,3.5,4.63,0,0.51
321,61.8,1,3.0,2.0,4.84,0,0.3
325,77.7,4,2.5,4.5,4.46,0,0.43
314,113.5,4,2.5,3.5,8.16,0,0.65
272,79.4,2,2.0,1.0,6.17,1,0.3
287,69.3,5,1.5,2.0,4.78,1,0.34
273,81.8,5,2.0,2.0,4.37,1,0.31
262,114.6,2,2.5,4.0,4.61,1,0.38
275,78.0,5,1.0,5.0,5.51,0,0.42
305,83.7,2,2.0,2.5,9.18,1,0.59
262,75.4,5,2.0,2.0,4.03,1,0.3
262,75.0,1,3.5,4.0,5.33,1,0.32
300,83.7,3,4.0,1.0,6.61,0,0.4
288,72.1,1,3.5,3.0,6.31,1,0.37
299,97.1,5,2.0,4.5,9.55,1,0.73
278,78.4,2,4.5,4.5,7.81,1,0.5
279,97.1,3,2.0,1.5,8.16,1,0.48
280,97.3,5,5.0,2.5,5.41,0,0.52
279,113.8,3,3.0,4.5,6.13,0,0.49
306,94.1,2,3.5,3.5,5.07,0,0.37
303,110.5,3,3.5,2.5,6.35,0,0.49
261,103.0,2,4.0,1.5,6.08,0,0.32
302,69.8,1,5.0,1.5,4.92,1,0.32
316,66.6,2,2.5,2.5,9.31,0,0.48
278,112.7,1,3.5,1.0,9.65,0,0.47
323,63.4,1,1.0,1.0,7.14,0,0.35
305,74.8,3,4.5,4.0,9.72,0,0.64
300,100.2,1,2.0,2.5,6.96,1,0.49
326,98.0,1,3.0,1.5,8.73,0,0.52
273,113.9,4,4.0,5.0,6.01,1,0.58
279,75.6,3,1.0,4.0,8.53,1,0.46
294,75.8,4,1.5,4.0,4.87,0,0.32
284,81.6,4,1.5,2.0,6.54,1,0.38
263,119.4,4,5.0,2.0,8.74,1,0.62
316,64.1,2,4.0,5.0,4.41,1,0.46
261,81.0,2,4.0,3.0,5.27,0,0.3
325,66.5,1,1.5,2.5,7.62,0,0.42
280,106.8,3,4.0,4.0,9.68,1,0.67
311,75.1,1,4.0,2.0,7.46,0,0.42
334,63.1,2,5.0,4.5,6.8,1,0.56
337,89.5,2,1.5,4.5,9.43,0,0.67
340,98.4,3,1.5,3.0,7.08,1,0.63
274,110.1,5,2.5,3.5,9.23,0,0.6
305,60.8,1,2.0,1.5,9.58,1,0.41
290,105.3,2,3.5,2.5,5.14,1,0.47
321,68.5,4,5.0,1.0,8.58,0,0.59
293,106.1,5,1.5,3.0,7.03,1,0.58
295,69.3,4,2.0,2.0,9.55,0,0.48
303,78.1,3,5.0,2.0,5.22,0,0.43
322,63.2,3,4.5,4.0,7.97,1,0.65
336,82.5,3,1.5,1.0,6.75,1,0.49
277,74.7,4,3.0,5.0,8.73,0,0.46
340,67.5,3,3.0,4.0,9.04,0,0.66
304,77.4,5,1.0,1.5,8.79,1,0.55
298,60.5,4,1.5,1.5,4.1,0,0.3
285,112.7,2,4.0,3.5,6.38,0,0.43
337,86.9,4,3.5,2.5,7.48,1,0.72
334,86.7,4,1.5,2.5,9.74,0,0.62
283,99.5,3,3.5,2.5,6.71,1,0.48
317,70.0,5,2.0,5.0,8.35,0,0.61
309,111.2,3,1.5,3.5,8.0,1,0.64
331,65.7,3,3.5,5.0,9.34,0,0.66
298,84.7,5,2.0,1.0,9.27,0,0.49
331,104.8,1,4.0,2.0,6.59,0,0.55
290,85.1,2,2.0,1.0,6.33,1,0.35
295,81.3,3,4.0,2.0,8.18,0,0.51
298,96.9,1,1.5,1.5,4.43,0,0.3
280,111.0,1,1.0,4.5,8.92,1,0.51
282,101.0,5,3.0,4.0,9.92,1,0.72
313,69.7,5,5.0,5.0,5.05,0,0.52
295,97.3,4,4.5,3.5,5.27,0,0.47
274,118.1,2,3.0,5.0,9.13,0,0.61
261,91.2,5,3.0,5.0,6.22,1,0.45
335,80.4,1,3.5,3.0,8.64,1,0.61
329,97.2,3,2.0,1.5,6.52,0,0.48
297,63.8,2,1.0,3.0,5.96,1,0.3
324,105.2,5,1.5,4.0,6.39,1,0.7
309,78.9,3,4.0,2.0,9.68,1,0.64
260,63.7,1,3.5,4.0,6.47,1,0.34
280,101.8,3,1.0,3.0,5.1,0,0.32
316,69.2,1,4.0,2.5,6.8,0,0.39
278,68.3,5,1.5,5.0,8.02,1,0.52
288,76.2,1,5.0,3.0,4.14,0,0.31
309,78.5,1,4.0,3.0,5.12,0,0.37
293,87.3,1,1.0,1.5,4.89,0,0.3
340,109.0,3,4.5,3.0,9.74,1,0.8
313,115.2,3,1.5,4.0,7.95,1,0.68
291,61.4,3,1.5,4.0,7.99,0,0.41
263,78.7,3,5.0,5.0,7.76,0,0.44
289,93.9,4,1.5,4.0,7.23,0,0.51
277,83.9,1,2.0,1.5,4.14,0,0.3
328,110.9,3,5.0,1.5,5.28,0,0.57
288,66.5,2,2.5,3.5,8.01,1,0.41
271,106.4,5,4.5,3.0,9.33,1,0.64
274,95.5,3,4.5,4.0,4.17,0,0.37
338,86.7,3,3.0,3.5,5.01,1,0.56
312,96.3,5,2.0,4.0,9.83,0,0.7
294,118.4,3,3.0,2.0,4.37,0,0.43
311,64.5,1,2.5,3.0,6.55,0,0.33
312,79.0,3,2.0,2.5,8.88,0,0.53
273,95.0,3,4.5,4.5,4.86,1,0.45
277,98.7,3,1.0,4.5,7.16,0,0.44
297,65.6,3,5.0,1.5,8.38,1,0.52
297,70.8,4,1.0,5.0,7.72,0,0.43
314,65.2,1,5.0,3.0,4.13,1,0.36
270,94.2,2,3.5,4.0,7.63,1,0.49
326,113.3,2,1.0,2.0,6.78,0,0.53
312,116.6,2,4.5,5.0,8.58,1,0.78
337,81.2,5,3.0,3.0,6.08,0,0.58
303,76.6,5,4.0,4.5,9.79,0,0.66
284,62.3,3,2.5,4.5,8.57,0,0.46
321,84.8,4,2.5,4.5,5.8,1,0.55
273,60.6,1,2.5,1.5,7.04,0,0.3
306,110.9,2,2.5,4.5,4.32,1,0.48
314,89.1,4,1.0,3.5,5.98,0,0.45
271,118.4,1,4.5,3.0,7.1,1,0.54
266,74.7,5,1.5,2.5,7.8,1,0.45
308,89.9,4,2.0,5.0,5.19,1,0.54
273,108.8,1,1.0,4.5,4.62,0,0.3
288,73.2,2,5.0,2.5,4.69,1,0.32
306,85.0,3,1.5,1.5,4.89,1,0.4
273,111.9,1,5.0,3.0,9.85,1,0.59
310,101.1,2,2.0,2.0,4.64,0,0.36
273,99.0,5,3.0,1.0,8.03,0,0.45
267,94.4,3,1.0,2.5,7.07,1,0.36
336,91.6,2,4.5,1.5,6.15,0,0.56
324,88.6,1,3.0,1.0,8.46,0,0.54
296,66.5,4,1.5,4.0,8.84,0,0.52
327,82.0,3,4.5,4.5,5.41,0,0.54
275,89.7,3,3.5,5.0,6.52,1,0.46
279,118.1,1,3.0,4.0,7.09,1,0.45
326,79.9,5,4.0,1.0,9.91,0,0.66
330,72.8,3,3.5,5.0,4.03,1,0.55
291,61.5,2,1.0,4.5,8.06,0,0.37
328,88.0,5,2.5,5.0,6.33,0,0.58
289,73.0,4,1.5,1.5,5.05,1,0.3
279,98.2,5,1.5,3.0,9.47,0,0.46
317,93.6,5,2.5,1.0,5.13,0,0.43
288,93.8,1,3.5,3.0,6.57,1,0.42
283,87.2,1,1.5,1.0,4.23,0,0.3
260,101.9,4,1.0,3.5,5.58,1,0.35
286,97.0,1,4.0,5.0,9.35,1,0.58
280,106.5,5,4.5,3.0,4.68,0,0.44
276,103.8,2,3.5,1.5,7.83,0,0.42
291,66.9,5,1.5,2.5,4.31,0,0.3
303,118.4,4,1.0,3.5,7.24,0,0.62
281,73.3,1,3.5,1.0,5.23,1,0.31
301,105.0,1,1.0,1.5,4.94,0,0.3
321,106.9,5,3.0,5.0,4.92,1,0.7
307,93.4,2,3.5,1.0,5.62,1,0.4
267,66.6,2,4.0,5.0,5.6,1,0.34
261,69.7,4,2.5,1.5,8.72,0,0.35
264,116.7,5,4.5,2.0,9.9,0,0.64
287,88.2,5,2.5,2.0,7.86,1,0.58
263,81.9,3,2.5,3.5,9.01,0,0.42
312,108.2,2,5.0,2.0,6.64,0,0.55
260,73.1,2,4.0,2.0,7.33,0,0.3
338,92.4,1,3.0,3.5,5.21,1,0.58
336,91.4,4,3.5,1.5,4.53,0,0.5
340,62.0,5,2.5,3.0,9.13,1,0.69
265,92.4,2,4.5,3.0,7.76,1,0.4
314,89.4,4,4.0,3.0,8.64,1,0.67
311,101.2,2,3.5,2.5,9.13,0,0.59
336,108.3,1,1.0,1.0,7.71,0,0.49
283,112.8,3,2.5,4.5,9.91,1,0.68
321,69.5,2,1.0,3.5,4.28,1,0.38
315,70.1,3,4.5,5.0,6.39,0,0.57
283,113.6,5,3.5,2.0,7.98,1,0.65
335,63.7,4,2.5,2.0,9.97,0,0.65
279,101.2,1,5.0,3.0,7.75,1,0.53
293,95.9,4,4.0,5.0,8.58,1,0.66
274,100.0,3,3.5,2.0,6.77,0,0.38
310,118.7,1,3.0,1.5,9.09,0,0.59
263,79.6,4,2.0,4.5,5.58,0,0.31
312,101.6,4,4.5,4.5,9.39,0,0.72
273,113.4,2,1.0,5.0,5.96,0,0.36
324,110.5,2,4.5,1.0,7.94,0,0.61
292,93.9,5,2.5,3.5,7.92,1,0.58
309,107.8,5,1.0,1.0,9.68,0,0.6
322,88.7,3,4.0,2.0,9.34,0,0.66
309,72.0,5,1.0,1.0,9.05,1,0.52
333,68.5,3,3.5,2.0,6.46,1,0.51
295,77.9,1,3.0,5.0,5.19,1,0.48
337,63.8,2,3.0,5.0,6.92,0,0.58
330,76.4,4,5.0,1.5,7.16,1,0.62
309,77.3,3,4.0,2.0,8.08,1,0.53
300,96.0,4,1.0,2.0,8.78,0,0.51
329,110.8,1,5.0,1.5,9.43,0,0.65
286,97.2,1,2.5,3.0,7.55,0,0.43
289,112.1,2,3.5,4.0,9.18,1,0.69
291,82.5,4,2.5,1.5,9.83,1,0.59
281,61.8,4,1.0,1.0,7.99,0,0.32
328,63.1,3,3.5,2.0,5.27,1,0.49
280,116.6,2,5.0,2.5,4.99,0,0.42
315,71.7,4,4.0,4.0,8.7,1,0.64
290,77.2,1,5.0,1.5,5.7,0,0.31
318,64.4,5,1.5,3.0,5.38,1,0.48
329,118.0,1,1.5,1.0,7.88,1,0.63
302,116.1,1,4.0,2.5,8.15,0,0.56
313,90.9,2,3.5,4.0,5.5,0,0.47
277,85.9,1,3.5,1.0,5.18,0,0.3
314,68.8,2,5.0,5.0,9.12,1,0.69
288,109.8,4,3.0,1.5,9.41,0,0.56
320,88.0,1,4.0,1.5,4.47,1,0.42
310,114.0,1,5.0,1.0,7.63,0,0.54
335,90.3,3,2.5,2.5,9.47,0,0.64
271,62.1,3,2.5,4.5,6.56,1,0.38
320,66.4,3,2.0,1.0,8.4,0,0.49
330,114.0,3,4.0,2.5,7.45,0,0.65
275,94.4,5,3.5,1.5,9.46,1,0.57
271,112.4,4,2.5,1.5,8.37,0,0.51
321,62.8,3,3.0,4.0,6.24,0,0.43
327,114.8,1,1.0,2.5,7.43,0,0.58
319,89.5,3,3.5,4.0,6.03,0,0.54
340,79.8,5,3.0,4.0,9.4,1,0.83
287,62.7,5,3.0,2.0,5.75,1,0.39
323,109.6,4,2.0,3.5,6.24,1,0.68
331,90.9,5,2.5,4.5,9.8,1,0.82
309,87.6,3,1.0,2.5,4.9,1,0.39
285,99.3,1,1.5,3.5,5.72,1,0.33
299,76.0,5,4.5,2.0,4.72,0,0.33
314,116.9,4,3.0,1.0,5.4,0,0.45
290,71.7,1,4.5,1.0,9.81,1,0.52
330,118.5,4,2.0,3.0,9.25,1,0.77
264,99.8,2,4.0,3.5,4.23,1,0.34
272,113.6,4,1.5,3.0,5.5,1,0.41
277,106.7,4,3.5,4.0,9.57,0,0.63
309,77.2,3,2.0,2.0,9.09,0,0.5
295,108.0,2,2.5,5.0,8.03,1,0.59
311,64.9,1,4.0,5.0,7.15,1,0.51
292,66.1,5,3.5,5.0,9.33,1,0.67
323,92.9,1,3.0,4.0,6.46,1,0.56
330,119.2,5,1.0,5.0,6.07,1,0.69
328,99.9,1,3.0,3.5,6.64,0,0.58
332,68.7,4,4.5,5.0,7.0,1,0.68
289,113.6,3,2.0,3.5,9.62,0,0.6
327,100.8,2,1.5,3.5,8.49,0,0.59
281,114.1,3,1.0,4.0,4.76,1,0.39
318,104.2,5,3.0,2.5,4.1,0,0.53
267,63.7,3,2.0,4.0,9.72,0,0.41
325,85.2,1,3.5,2.0,6.33,1,0.53
296,74.7,3,3.0,2.0,7.16,1,0.45
315,81.1,3,4.5,2.0,7.64,0,0.51
320,79.2,3,3.0,2.5,6.87,0,0.52
324,116.9,3,5.0,4.5,9.2,0,0.9
301,69.1,2,5.0,2.0,4.63,1,0.38
308,82.6,5,3.5,1.0,9.81,0,0.57
327,115.4,4,1.0,5.0,5.16,1,0.69
268,67.5,3,2.5,1.0,7.73,1,0.3
267,71.5,3,2.5,3.0,6.44,0,0.3
317,105.9,5,3.5,1.0,4.54,1,0.53
313,87.8,3,1.0,3.0,5.33,0,0.36
307,60.7,1,3.0,1.0,7.94,1,0.39
313,89.4,3,3.5,4.0,5.6,0,0.47
287,85.8,1,1.0,4.0,4.94,1,0.31
325,104.5,4,4.5,4.5,6.18,0,0.62
340,77.5,4,1.0,3.5,5.2,1,0.55
290,63.3,2,2.5,2.5,7.44,0,0.35
272,75.8,5,1.5,1.5,8.03,0,0.3
318,118.9,2,1.5,1.5,8.09,0,0.53
290,81.0,5,4.0,1.5,6.59,0,0.47
292,101.8,5,2.5,2.0,6.26,1,0.54
312,75.5,3,1.5,2.0,7.4,1,0.48
295,68.9,5,2.5,1.5,4.37,1,0.31
328,104.1,1,3.5,2.5,4.23,0,0.37
334,110.0,5,3.5,2.0,9.7,1,0.86
293,118.2,2,1.0,3.5,5.87,1,0.45
320,81.2,3,5.0,4.0,5.33,0,0.49
319,87.8,5,3.0,4.5,4.17,0,0.5
262,96.8,4,3.5,2.5,8.02,0,0.46
265,108.6,3,2.0,3.0,7.09,0,0.39
279,114.2,3,1.5,5.0,9.36,1,0.68
263,108.4,2,4.0,1.5,7.09,0,0.4
312,65.1,1,3.5,1.0,7.43,1,0.38
330,78.6,5,4.5,3.5,8.12,0,0.68
321,92.7,2,3.5,3.0,6.1,0,0.44
340,81.0,4,4.0,4.0,7.04,0,0.71
297,114.5,5,4.0,2.5,7.55,0,0.59
295,91.9,4,2.5,1.0,7.84,1,0.54
293,69.0,4,1.0,3.0,8.95,1,0.54
265,99.6,1,2.0,1.0,8.56,0,0.37
325,84.5,3,2.0,2.5,4.09,0,0.38
277,109.6,5,5.0,2.5,7.95,0,0.63
286,111.4,3,5.0,4.0,7.12,0,0.54
298,107.6,5,1.5,1.5,4.48,0,0.39
310,62.5,4,4.0,3.5,8.54,1,0.58
278,70.0,2,2.0,2.5,8.82,0,0.4
293,105.2,2,5.0,1.5,9.55,1,0.7
283,89.1,5,4.0,2.0,8.39,0,0.53
284,105.6,5,4.5,1.5,5.32,1,0.53
335,86.0,5,3.5,4.5,4.83,1,0.64
329,76.8,3,2.0,1.0,7.97,1,0.55
289,69.2,5,1.0,4.5,5.93,0,0.38
338,96.5,5,1.5,2.0,8.14,0,0.69
313,93.0,2,2.0,4.0,5.62,0,0.46
337,75.7,5,3.5,1.0,6.64,1,0.59
284,75.7,3,5.0,1.5,7.83,1,0.45
264,98.5,5,2.0,4.0,6.66,0,0.43
